g,epsilon,t_event,h_center
0.43651583224016566,1,25.350707698094283,4.629613707432599
0.43651583224016566,2,24.0751740025123,4.231705449305501
0.4677351412871981,0.5,25.666160383706497,4.95605437115208
0.4677351412871981,1,23.735573344392066,4.671239528175921
0.4677351412871981,2,22.579452124196955,4.304119577081937
0.501187233627272,0.5,24.138774724262852,4.98131853539255
0.501187233627272,1,22.230155771955122,4.709442384590933
0.501187233627272,2,21.17850286789664,4.3764227182083255
0.5370317963702527,0.5,22.707917678248712,5.002455267108166
0.5370317963702527,1,20.83119621731609,4.74414132059195
0.5370317963702527,2,19.865759391235535,4.447108874165586
0.5754399373371566,0.5,21.364398563730745,5.019882997988687
0.5754399373371566,1,19.53624318896985,4.77882084764496
0.5754399373371566,2,18.63622915885263,4.514776614052449
0.6165950018614822,0.5,20.1082951552104,5.034410570054718
0.6165950018614822,1,18.337765178052177,4.8150104096847155
0.6165950018614822,2,17.483332170637613,4.57743309740094
0.6606934480075958,0.5,18.930809895300687,5.0460622682753415
0.6606934480075958,1,17.228688697014334,4.851058906637774
0.6606934480075958,2,16.403528065308162,4.6345572997021875
0.707945784384138,0.5,17.82704006406624,5.05533567722809
0.707945784384138,1,16.200215202462815,4.885920089958104
0.707945784384138,2,15.391984239070158,4.68600582161695
0.7585775750291835,0.5,16.791455017838715,5.062724896430062
0.7585775750291835,1,15.247118402207715,4.918896617230302
0.7585775750291835,2,14.443541977808218,4.73149263523258
0.8128305161640986,0.5,15.81845689404368,5.06808447416954
0.8128305161640986,1,14.36170990804505,4.947615818159173
0.8128305161640986,2,13.55543926467426,4.771988865128815
