g,time,width
0.1,110.9354983045171,35.05859375
0.1,111.34902753193153,35.05859375
0.1,111.76255675934596,35.25390625
0.1,112.17608598676038,35.25390625
0.1,112.58961521417481,35.44921875
0.1,113.00314444158924,35.44921875
0.1,113.41667366900367,35.64453125
0.1,113.8302028964181,35.64453125
0.1,114.24373212383253,35.64453125
0.1,114.65726135124696,35.83984375
0.1,115.07079057866139,35.83984375
0.1,115.57334735527363,36.03515625
0.1,116.07590413188586,36.03515625
0.1,116.5784609084981,36.23046875
0.1,117.08101768511034,36.23046875
0.1,117.58357446172258,36.42578125
0.1,118.08613123833481,36.42578125
0.1,118.58868801494705,36.62109375
0.1,119.09124479155929,36.62109375
0.1,119.59380156817153,36.81640625
0.1,120.09635834478377,36.81640625
0.1,120.598915121396,37.01171875
0.1,121.10147189800824,37.01171875
0.1,121.60402867462048,37.20703125
0.1,122.10658545123272,37.20703125
0.1,122.60914222784496,37.40234375
0.1,123.1116990044572,37.40234375
0.1,123.61425578106943,37.59765625
0.1,124.11681255768167,37.59765625
0.1,124.6193693342939,37.79296875
0.1,125.12192611090614,37.79296875
0.1,125.62448288751838,37.98828125
0.1,126.12703966413062,37.98828125
0.1,126.62959644074286,38.18359375
0.1,127.1321532173551,38.18359375
0.1,127.63470999396733,38.37890625
0.1,128.13726677057957,38.37890625
0.1,128.6398235471918,38.57421875
0.1,129.14238032380405,38.57421875
0.1,129.64493710041629,38.76953125
0.1,130.14749387702852,38.76953125
0.1,130.65005065364076,38.96484375
0.1,131.152607430253,38.96484375
0.1,131.65516420686524,39.16015625
0.1,132.15772098347747,39.16015625
0.1,132.6602777600897,39.35546875
0.1,133.16283453670195,39.35546875
0.1,133.6653913133142,39.55078125
0.1,134.16794808992643,39.55078125
0.1,134.67050486653866,39.55078125
0.1,135.1730616431509,39.74609375
0.1,135.67561841976314,39.74609375
0.1,136.17817519637538,39.94140625
0.1,136.68073197298762,39.94140625
0.1,137.18328874959985,40.13671875
0.1,137.6858455262121,40.13671875
0.1,138.18840230282433,40.33203125
0.1,138.69095907943657,40.33203125
0.1,139.1935158560488,40.52734375
0.1,139.69607263266104,40.52734375
0.1,140.19862940927328,40.52734375
0.1,140.70118618588552,40.72265625
0.1,141.20374296249776,40.72265625
0.1,141.70629973911,40.91796875
0.1,142.20885651572223,40.91796875
0.1,142.71141329233447,41.11328125
0.1,143.2139700689467,41.11328125
0.1,143.71652684555895,41.11328125
0.1,144.21908362217118,41.30859375
0.1,144.72164039878342,41.30859375
0.1,145.22419717539566,41.50390625
0.1,145.7267539520079,41.50390625
0.1,146.22931072862013,41.69921875
0.1,146.73186750523237,41.69921875
0.1,147.12141725786364,41.69921875
0.1,147.18613204869715,41.69921875
0.1,147.25084683953065,41.89453125
0.1,147.31556163036416,41.89453125
0.1,147.4449912120312,41.89453125
0.1,147.57442079369824,41.89453125
0.1,147.70385037536528,41.89453125
0.1,148.03478876099217,41.89453125
0.1,148.36572714661907,41.89453125
0.1,148.69666553224596,42.08984375
0.1,149.11242230804984,42.08984375
0.1,149.52817908385373,42.08984375
0.1,149.9439358596576,42.28515625
0.1,150.3596926354615,42.28515625
0.1,150.82186450770473,42.28515625
0.1,151.28403637994796,42.48046875
0.1,151.7462082521912,42.48046875
0.1,152.20838012443443,42.67578125
0.1,152.67055199667766,42.67578125
0.1,153.1327238689209,42.67578125
0.1,153.59489574116412,42.87109375
0.1,154.05706761340736,42.87109375
0.1,154.5192394856506,42.87109375
0.1,154.98141135789382,43.06640625
0.1,155.5614478709353,43.06640625
0.1,156.14148438397677,43.26171875
0.1,156.72152089701825,43.26171875
0.1,157.30155741005973,43.45703125
0.1,157.8815939231012,43.45703125
0.1,158.46163043614268,43.65234375
0.1,159.04166694918416,43.65234375
0.1,159.69360777049184,43.65234375
0.1,160.3455485917995,43.84765625
0.1,160.9974894131072,43.84765625
0.1,161.64943023441487,44.04296875
0.1,162.30137105572254,44.04296875
0.1,162.95331187703022,44.23828125
0.1,163.6052526983379,44.23828125
0.1,164.25719351964557,44.43359375
0.1,164.90913434095324,44.43359375
0.1,165.56107516226092,44.62890625
0.1,166.2130159835686,44.62890625
0.1,166.86495680487627,44.82421875
0.1,167.51689762618395,44.82421875
0.1,168.250709682145,45.01953125
0.1,168.98452173810603,45.01953125
0.1,169.71833379406706,45.21484375
0.1,170.4521458500281,45.21484375
0.1,171.02907176603256,45.41015625
0.1,171.605997682037,45.41015625
0.1,172.18292359804147,45.41015625
0.1,172.75984951404592,45.60546875
0.1,173.41089958075574,45.60546875
0.1,174.06194964746555,45.60546875
0.1,174.71299971417537,45.80078125
0.1,175.36404978088518,45.80078125
0.1,176.015099847595,45.99609375
0.1,176.6661499143048,45.99609375
0.1,176.7659110536272,45.99609375
0.1,176.8656721929496,45.99609375
0.1,176.965433332272,45.99609375
0.1,177.0651944715944,45.99609375
0.1,177.26471675023922,45.99609375
0.1,177.46423902888404,46.19140625
0.1,177.66376130752886,46.19140625
0.1,178.14474491354267,46.19140625
0.1,178.62572851955647,46.19140625
0.1,179.10671212557028,46.19140625
0.1,179.72131502091307,46.38671875
0.1,180.33591791625585,46.38671875
0.1,180.95052081159864,46.58203125
0.1,181.56512370694142,46.58203125
0.1,182.1797266022842,46.58203125
0.1,182.794329497627,46.58203125
0.1,183.40893239296977,46.77734375
0.1,184.02353528831256,46.77734375
0.1,184.63813818365534,46.77734375
0.1,185.25274107899813,46.97265625
0.1,185.8673439743409,46.97265625
0.1,186.4819468696837,46.97265625
0.1,187.09654976502648,47.16796875
0.1,187.88409766372465,47.16796875
0.1,188.6716455624228,47.16796875
0.1,189.45919346112098,47.36328125
0.1,190.24674135981914,47.36328125
0.1,191.0342892585173,47.36328125
0.1,191.82183715721547,47.55859375
0.1,192.60938505591363,47.55859375
0.1,193.3969329546118,47.55859375
0.1,194.18448085330996,47.55859375
0.1,194.97202875200813,47.75390625
0.1,195.84922105422777,47.75390625
0.1,196.7264133564474,47.75390625
0.1,197.60360565866705,47.75390625
0.1,198.4807979608867,47.75390625
0.1,199.35799026310633,47.94921875
0.1,200.23518256532597,47.94921875
0.1,201.1123748675456,47.94921875
0.1,201.98956716976525,47.94921875
0.1,202.8667594719849,47.94921875
0.1,203.74395177420453,47.94921875
0.1,204.62114407642417,47.94921875
0.1,205.4983363786438,47.94921875
0.1,206.223479089618,47.94921875
0.1,206.94862180059218,47.94921875
0.1,207.67376451156636,47.94921875
0.1,208.39890722254054,47.94921875
0.1,209.12404993351473,47.94921875
0.1,209.8491926444889,47.94921875
0.1,210.5743353554631,48.14453125
0.1,211.29947806643727,48.14453125
0.1,212.02462077741146,48.14453125
0.1,212.6264109708684,48.14453125
0.1,213.22820116432533,48.33984375
0.1,213.82999135778226,48.33984375
0.1,214.4317815512392,48.33984375
0.1,215.03357174469613,48.53515625
0.1,215.63536193815307,48.53515625
0.1,216.23715213161,48.53515625
0.1,216.92876015599208,48.73046875
0.1,217.62036818037416,48.73046875
0.1,218.31197620475623,48.92578125
0.1,219.0035842291383,48.92578125
0.1,219.6951922535204,49.12109375
0.1,220.38680027790247,49.12109375
0.1,221.07840830228454,49.31640625
0.1,221.77001632666662,49.31640625
0.1,222.4616243510487,49.51171875
0.1,223.15323237543078,49.51171875
0.1,223.72405449008275,49.70703125
0.1,224.29487660473472,49.70703125
0.1,224.8656987193867,49.90234375
0.1,225.43652083403867,49.90234375
0.1,226.00734294869065,49.90234375
0.1,226.57816506334262,50.09765625
0.1,227.1489871779946,50.09765625
0.1,227.71980929264657,50.29296875
0.1,228.29063140729855,50.29296875
0.1,228.86145352195052,50.48828125
0.1,229.4322756366025,50.48828125
0.1,230.00309775125447,50.68359375
0.1,230.57391986590645,50.68359375
0.1,231.0481796441903,50.87890625
0.1,231.52243942247415,50.87890625
0.1,231.996699200758,50.87890625
0.1,232.47095897904185,51.07421875
0.1,232.99326320807646,51.07421875
0.1,233.51556743711106,51.26953125
0.1,234.03787166614566,51.26953125
0.1,234.56017589518027,51.46484375
0.1,235.08248012421487,51.46484375
0.1,235.5064566581077,51.46484375
0.1,235.93043319200055,51.66015625
0.1,236.3544097258934,51.66015625
0.1,236.77838625978623,51.85546875
0.1,237.20236279367907,51.85546875
0.1,237.6263393275719,51.85546875
0.1,238.05031586146475,52.05078125
0.1,238.4742923953576,52.05078125
0.1,238.89826892925043,52.05078125
0.1,239.32224546314328,52.24609375
0.1,239.74622199703612,52.24609375
0.1,240.17019853092896,52.44140625
0.1,240.5941750648218,52.44140625
0.1,241.01815159871464,52.44140625
0.1,241.44212813260748,52.63671875
0.1,241.86610466650032,52.63671875
0.1,242.37764003778267,52.63671875
0.1,242.88917540906502,52.83203125
0.1,243.40071078034737,52.83203125
0.1,243.91224615162972,53.02734375
0.1,244.42378152291207,53.02734375
0.1,244.93531689419441,53.22265625
0.1,245.44685226547676,53.22265625
0.1,245.9583876367591,53.41796875
0.1,246.46992300804146,53.41796875
0.1,246.9814583793238,53.61328125
0.1,247.49299375060616,53.61328125
0.1,248.0045291218885,53.61328125
0.1,248.51606449317086,53.80859375
0.1,249.0275998644532,53.80859375
0.1,249.53913523573556,54.00390625
0.1,250.0506706070179,54.00390625
0.1,250.56220597830026,54.19921875
0.1,251.0737413495826,54.19921875
0.1,251.58527672086495,54.39453125
0.1,252.0968120921473,54.39453125
0.1,252.60834746342965,54.58984375
0.1,253.119882834712,54.58984375
0.1,253.63141820599435,54.58984375
0.1,254.1429535772767,54.78515625
0.1,254.65448894855905,54.78515625
0.1,255.1660243198414,54.98046875
0.1,255.67755969112375,54.98046875
0.1,256.18909506240607,55.17578125
0.1,256.7006304336884,55.17578125
0.1,257.2121658049707,55.37109375
0.1,257.72370117625303,55.37109375
0.1,258.23523654753535,55.56640625
0.1,258.74677191881767,55.56640625
0.1,259.2583072901,55.56640625
0.1,259.7698426613823,55.76171875
0.1,260.28137803266463,55.76171875
0.1,260.79291340394695,55.95703125
0.1,261.3044487752293,55.95703125
0.1,261.8159841465116,56.15234375
0.1,262.3275195177939,56.15234375
0.1,262.83905488907624,56.34765625
0.1,263.35059026035856,56.34765625
0.1,263.8621256316409,56.54296875
0.1,264.3736610029232,56.54296875
0.1,264.8851963742055,56.54296875
0.1,265.39673174548784,56.73828125
0.1,265.90826711677016,56.73828125
0.1,266.4198024880525,56.93359375
0.1,266.9313378593348,56.93359375
0.1,267.4428732306171,57.12890625
0.1,267.95440860189944,57.12890625
0.1,268.46594397318177,57.32421875
0.1,268.9774793444641,57.32421875
0.1,269.4890147157464,57.51953125
0.1,270.0005500870287,57.51953125
0.1,270.51208545831105,57.51953125
0.1,271.02362082959337,57.71484375
0.1,271.5351562008757,57.71484375
0.1,272.046691572158,57.91015625
0.1,272.55822694344033,57.91015625
0.1,273.06976231472265,58.10546875
0.1,273.581297686005,58.10546875
0.1,274.0928330572873,58.30078125
0.1,274.6043684285696,58.30078125
0.1,275.11590379985194,58.49609375
0.1,275.62743917113426,58.49609375
0.1,276.1389745424166,58.69140625
0.1,276.6505099136989,58.69140625
0.1,277.1620452849812,58.69140625
0.1,277.67358065626354,58.88671875
0.1,278.18511602754586,58.88671875
0.1,278.6966513988282,59.08203125
0.1,279.2081867701105,59.08203125
0.1,279.7197221413928,59.27734375
0.1,280.23125751267514,59.27734375
0.1,280.74279288395746,59.47265625
0.1,281.2543282552398,59.47265625
0.1,281.7658636265221,59.66796875
0.1,282.2773989978044,59.66796875
0.1,282.78893436908675,59.66796875
0.1,283.30046974036907,59.86328125
0.1,283.8120051116514,59.86328125
0.1,284.3235404829337,60.05859375
0.1,284.83507585421603,60.05859375
0.1,285.34661122549835,60.25390625
0.1,285.85814659678067,60.25390625
0.1,286.369681968063,60.44921875
0.1,286.8812173393453,60.44921875
0.1,287.39275271062763,60.64453125
0.1,287.90428808190995,60.64453125
0.1,288.4158234531923,60.64453125
0.1,288.9273588244746,60.83984375
0.1,289.4388941957569,60.83984375
0.1,289.95042956703924,61.03515625
0.1,290.46196493832156,61.03515625
0.1,290.9735003096039,61.23046875
0.1,291.4850356808862,61.23046875
0.1,291.9965710521685,61.42578125
0.1,292.50810642345084,61.42578125
0.1,293.01964179473316,61.62109375
0.1,293.5311771660155,61.62109375
0.1,294.0427125372978,61.81640625
0.1,294.5542479085801,61.81640625
0.1,295.06578327986244,61.81640625
0.1,295.57731865114476,62.01171875
0.1,296.0888540224271,62.01171875
0.1,296.6003893937094,62.20703125
0.1,297.1119247649917,62.20703125
0.1,297.62346013627405,62.40234375
0.1,298.13499550755637,62.40234375
0.1,298.6465308788387,62.59765625
0.1,299.158066250121,62.59765625
0.1,299.66960162140333,62.79296875
0.1,300.18113699268565,62.79296875
0.1,300.692672363968,62.79296875
0.1,301.2042077352503,62.98828125
0.1,301.7157431065326,62.98828125
0.1,302.22727847781493,63.18359375
0.1,302.73881384909726,63.18359375
0.1,303.2503492203796,63.37890625
0.1,303.7618845916619,63.37890625
0.1,304.2734199629442,63.57421875
0.1,304.78495533422654,63.57421875
0.1,305.29649070550886,63.76953125
0.1,305.8080260767912,63.76953125
0.1,306.3195614480735,63.96484375
0.1,306.8310968193558,63.96484375
0.1,307.34263219063814,63.96484375
0.1,307.85416756192046,64.16015625
0.1,308.3657029332028,64.16015625
0.1,308.8772383044851,64.35546875
0.1,309.3887736757674,64.35546875
0.1,309.90030904704975,64.55078125
0.1,310.41184441833207,64.55078125
0.1,310.9233797896144,64.74609375
0.1,311.4349151608967,64.74609375
0.1,311.946450532179,64.94140625
0.1,312.45798590346135,64.94140625
0.1,312.96952127474367,64.94140625
0.1,313.481056646026,65.13671875
0.1,313.9925920173083,65.13671875
0.1,314.50412738859063,65.33203125
0.1,315.01566275987295,65.33203125
0.1,315.5271981311553,65.52734375
0.1,316.0387335024376,65.52734375
0.1,316.5502688737199,65.72265625
0.1,317.06180424500224,65.72265625
0.1,317.57333961628456,65.91796875
0.1,318.0848749875669,65.91796875
0.1,318.5964103588492,65.91796875
0.1,319.1079457301315,66.11328125
0.1,319.61948110141384,66.11328125
0.1,320.13101647269616,66.30859375
0.1,320.6425518439785,66.30859375
0.1,321.0679433097817,66.50390625
0.1,321.4933347755849,66.50390625
0.1,321.91872624138813,66.50390625
0.1,322.34411770719134,66.69921875
0.1,322.76950917299456,66.69921875
0.1,323.1949006387978,66.89453125
0.1,323.620292104601,66.89453125
0.1,324.0456835704042,66.89453125
0.1,324.4710750362074,67.08984375
0.1,324.89646650201064,67.08984375
0.1,325.37590038437935,67.28515625
0.1,325.85533426674806,67.28515625
0.1,326.33476814911677,67.28515625
0.1,326.8142020314855,67.48046875
0.1,327.2936359138542,67.48046875
0.1,327.7730697962229,67.67578125
0.1,328.2525036785916,67.67578125
0.1,328.7319375609603,67.87109375
0.1,329.211371443329,67.87109375
0.1,329.69080532569774,67.87109375
0.1,330.07800424594575,68.06640625
0.1,330.46520316619376,68.06640625
0.1,330.85240208644177,68.06640625
0.1,331.2396010066898,68.26171875
0.1,331.6267999269378,68.26171875
0.1,332.0139988471858,68.26171875
0.1,332.0729970778889,68.45703125
0.1,332.0830166211622,68.45703125
0.1,332.0930361644355,68.45703125
0.1,332.1130752509821,68.45703125
0.1,332.1331143375287,68.45703125
0.1,332.2293171926803,68.45703125
0.1,332.3255200478319,68.45703125
0.1,332.46793711052175,68.45703125
0.1,332.6103541732116,68.45703125
0.1,332.75277123590143,68.45703125
0.1,333.0164606416837,68.45703125
0.1,333.28015004746595,68.65234375
0.1,333.5438394532482,68.65234375
0.1,333.92614504149446,68.65234375
0.1,334.3084506297407,68.84765625
0.1,334.690756217987,68.84765625
0.1,335.0730618062332,68.84765625
0.1,335.54018755795437,69.04296875
0.1,336.0073133096755,69.04296875
0.1,336.47443906139665,69.04296875
0.1,336.9415648131178,69.23828125
0.1,337.40869056483893,69.23828125
0.1,337.7758789345017,69.43359375
0.1,338.14306730416445,69.43359375
0.1,338.5102556738272,69.43359375
0.1,338.87744404348996,69.62890625
0.1,339.2446324131527,69.62890625
0.1,339.61182078281547,69.62890625
0.1,339.9790091524782,69.82421875
0.1,340.4568697684754,69.82421875
0.1,340.93473038447263,69.82421875
0.1,341.41259100046983,70.01953125
0.1,341.89045161646703,70.01953125
0.1,342.36831223246423,70.21484375
0.1,342.84617284846144,70.21484375
0.1,343.32403346445864,70.41015625
0.1,343.80189408045584,70.41015625
0.1,344.27975469645304,70.41015625
0.1,344.75761531245024,70.60546875
0.1,345.23547592844744,70.60546875
0.1,345.71333654444464,70.80078125
0.1,346.19119716044185,70.80078125
0.1,346.66905777643905,70.99609375
0.1,347.14691839243625,70.99609375
0.1,347.62477900843345,70.99609375
0.1,348.10263962443065,71.19140625
0.1,348.58050024042785,71.19140625
0.1,349.05836085642505,71.38671875
0.1,349.5978831632763,71.38671875
0.1,350.1374054701276,71.58203125
0.1,350.67692777697886,71.58203125
0.1,351.2164500838301,71.77734375
0.1,351.7559723906814,71.77734375
0.1,352.29549469753266,71.97265625
0.1,352.83501700438393,71.97265625
0.1,353.3745393112352,72.16796875
0.1,353.91406161808646,72.16796875
0.1,354.45358392493773,72.36328125
0.1,354.993106231789,72.36328125
0.1,355.53262853864027,72.55859375
0.1,356.07215084549154,72.55859375
0.1,356.6116731523428,72.55859375
0.1,357.15119545919407,72.75390625
0.1,357.69071776604534,72.75390625
0.1,358.2302400728966,72.94921875
0.1,358.7697623797479,72.94921875
0.1,359.30928468659914,73.14453125
0.1,359.7317622649998,73.14453125
0.1,360.0644914568983,73.33984375
0.1,360.39722064879675,73.33984375
0.1,360.7299498406952,73.33984375
0.1,361.0626790325937,73.33984375
0.1,361.52130607231425,73.53515625
0.1,361.9799331120348,73.53515625
0.1,362.4385601517554,73.73046875
0.1,362.89718719147595,73.73046875
0.1,363.3558142311965,73.92578125
0.1,363.8144412709171,73.92578125
0.1,364.27306831063765,73.92578125
0.1,364.7316953503582,74.12109375
0.1,365.1903223900788,74.12109375
0.1,365.64894942979936,74.31640625
0.1,366.1075764695199,74.31640625
0.1,366.5662035092405,74.31640625
0.1,367.02483054896106,74.51171875
0.1,367.48345758868163,74.51171875
0.1,367.9420846284022,74.70703125
0.1,368.40071166812277,74.70703125
0.1,368.85933870784334,74.70703125
0.1,369.3179657475639,74.90234375
0.1,369.77659278728447,74.90234375
0.1,370.1549699112576,75.09765625
0.1,370.46901841305686,75.09765625
0.1,370.78306691485614,75.09765625
0.1,371.0971154166554,75.09765625
0.1,371.4111639184547,75.29296875
0.1,371.8071114918221,75.29296875
0.1,372.20305906518956,75.29296875
0.1,372.599006638557,75.48828125
0.1,372.99495421192444,75.48828125
0.1,373.3909017852919,75.48828125
0.1,373.7868493586593,75.68359375
0.1,374.18279693202675,75.68359375
0.1,374.6333893054601,75.87890625
0.1,375.0839816788935,75.87890625
0.1,375.5345740523269,75.87890625
0.1,375.98516642576027,76.07421875
0.1,376.43575879919365,76.07421875
0.1,376.88635117262703,76.26953125
0.1,377.3369435460604,76.26953125
0.1,377.7875359194938,76.26953125
0.1,378.2381282929272,76.46484375
0.1,378.68872066636055,76.46484375
0.1,379.13931303979393,76.66015625
0.1,379.2004199600547,76.66015625
0.1,379.2615268803155,76.66015625
0.1,379.3226338005763,76.66015625
0.1,379.44484764109785,76.66015625
0.1,379.5670614816194,76.66015625
0.1,379.689275322141,76.66015625
0.1,379.9886345600194,76.66015625
0.1,380.28799379789785,76.85546875
0.1,380.5873530357763,76.85546875
0.1,380.8867122736547,76.85546875
0.1,381.3671546921399,77.05078125
0.1,381.84759711062503,77.05078125
0.1,382.3280395291102,77.05078125
0.1,382.80848194759534,77.24609375
0.1,383.2889243660805,77.24609375
0.1,383.76936678456565,77.44140625
0.1,384.2498092030508,77.44140625
0.1,384.73025162153596,77.63671875
0.1,385.2106940400211,77.63671875
0.1,385.69113645850626,77.63671875
0.1,386.1715788769914,77.83203125
0.1,386.6520212954766,77.83203125
0.1,387.1324637139617,78.02734375
0.1,387.6129061324469,78.02734375
0.1,388.09334855093203,78.22265625
0.1,388.5737909694172,78.22265625
0.1,389.05423338790234,78.22265625
0.1,389.5346758063875,78.41796875
0.1,390.01511822487265,78.41796875
0.1,390.4955606433578,78.61328125
0.1,390.97600306184296,78.61328125
0.1,391.4564454803281,78.80859375
0.1,391.855066814486,78.80859375
0.1,392.2536881486439,78.80859375
0.1,392.6523094828018,79.00390625
0.1,393.0509308169597,79.00390625
0.1,393.4952629809884,79.00390625
0.1,393.9395951450171,79.19921875
0.1,394.3839273090458,79.19921875
0.1,394.8282594730745,79.39453125
0.1,395.27259163710323,79.39453125
0.1,395.71692380113194,79.39453125
0.1,396.16125596516065,79.58984375
0.1,396.60558812918936,79.58984375
0.1,397.04992029321807,79.78515625
0.1,397.4942524572468,79.78515625
0.1,397.9385846212755,79.78515625
0.1,398.3829167853042,79.98046875
0.1,398.8272489493329,79.98046875
0.1,399.2715811133616,80.17578125
0.1,399.7159132773903,80.17578125
0.1,400.160245441419,80.17578125
0.1,400.60457760544773,80.37109375
0.1,401.04890976947644,80.37109375
0.1,401.49324193350515,80.56640625
0.1,401.98899079968436,80.56640625
0.1,402.4847396658636,80.56640625
0.1,402.9804885320428,80.76171875
0.1,403.476237398222,80.76171875
0.1,403.9719862644012,80.95703125
0.1,404.4677351305804,80.95703125
0.1,404.96348399675963,81.15234375
0.1,405.45923286293885,81.15234375
0.1,405.95498172911806,81.34765625
0.1,406.4507305952973,81.34765625
0.1,406.9464794614765,81.34765625
0.1,407.4422283276557,81.54296875
0.1,407.9379771938349,81.54296875
0.1,408.4337260600141,81.73828125
0.1,408.92947492619334,81.73828125
0.1,409.42522379237255,81.93359375
0.1,409.92097265855176,81.93359375
0.1,410.416721524731,82.12890625
0.1,410.9124703909102,82.12890625
0.1,411.4082192570894,82.12890625
0.1,411.9039681232686,82.32421875
0.1,412.3997169894478,82.32421875
0.1,412.89546585562704,82.51953125
0.1,413.39121472180625,82.51953125
0.1,413.88696358798546,82.71484375
0.1,414.3827124541647,82.71484375
0.1,414.8784613203439,82.91015625
0.1,415.3742101865231,82.91015625
0.1,415.8699590527023,82.91015625
0.1,416.3657079188815,83.10546875
0.1,416.86145678506074,83.10546875
0.1,417.35720565123995,83.30078125
0.1,417.85295451741916,83.30078125
0.1,418.3487033835984,83.49609375
0.1,418.8444522497776,83.49609375
0.1,419.3402011159568,83.69140625
0.1,419.835949982136,83.69140625
0.1,420.3316988483152,83.69140625
0.1,420.82744771449444,83.88671875
0.1,421.32319658067365,83.88671875
0.1,421.81894544685287,84.08203125
0.1,422.3146943130321,84.08203125
0.1,422.8104431792113,84.27734375
0.1,423.3061920453905,84.27734375
0.1,423.8019409115697,84.47265625
0.1,424.29768977774893,84.47265625
0.1,424.79343864392814,84.47265625
0.1,425.28918751010735,84.66796875
0.1,425.78493637628657,84.66796875
0.1,426.2806852424658,84.86328125
0.1,426.776434108645,84.86328125
0.1,427.2721829748242,85.05859375
0.1,427.7679318410034,85.05859375
0.1,428.26368070718263,85.25390625
0.1,428.75942957336184,85.25390625
0.1,429.25517843954106,85.25390625
0.1,429.75092730572027,85.44921875
0.1,430.2466761718995,85.44921875
0.1,430.7424250380787,85.64453125
0.1,431.2381739042579,85.64453125
0.1,431.7339227704371,85.83984375
0.1,432.22967163661633,85.83984375
0.1,432.72542050279554,85.83984375
0.1,433.22116936897476,86.03515625
0.1,433.71691823515397,86.03515625
0.1,434.2126671013332,86.23046875
0.1,434.7084159675124,86.23046875
0.1,435.2041648336916,86.42578125
0.1,435.6999136998708,86.42578125
0.1,436.19566256605003,86.62109375
0.1,436.69141143222924,86.62109375
0.1,437.18716029840846,86.62109375
0.1,437.68290916458767,86.81640625
0.1,438.1786580307669,86.81640625
0.1,438.6744068969461,87.01171875
0.1,439.1701557631253,87.01171875
0.1,439.6659046293045,87.20703125
0.1,440.16165349548373,87.20703125
0.1,440.65740236166295,87.40234375
0.1,441.15315122784216,87.40234375
0.1,441.64890009402137,87.40234375
0.1,442.1446489602006,87.59765625
0.1,442.6403978263798,87.59765625
0.1,443.136146692559,87.79296875
0.1,443.6318955587382,87.79296875
0.1,444.12764442491743,87.98828125
0.1,444.62339329109665,87.98828125
0.1,445.11914215727586,88.18359375
0.1,445.6148910234551,88.18359375
0.1,446.1106398896343,88.18359375
0.1,446.6063887558135,88.37890625
0.1,447.1021376219927,88.37890625
0.1,447.5978864881719,88.57421875
0.1,448.09363535435114,88.57421875
0.1,448.58938422053035,88.76953125
0.1,449.08513308670956,88.76953125
0.1,449.5808819528888,88.96484375
0.1,450.076630819068,88.96484375
0.1,450.5723796852472,88.96484375
0.1,451.0681285514264,89.16015625
0.1,451.5638774176056,89.16015625
0.1,452.05962628378484,89.35546875
0.1,452.55537514996405,89.35546875
0.1,453.05112401614326,89.55078125
0.1,453.5468728823225,89.55078125
0.1,454.0426217485017,89.74609375
0.1,454.5383706146809,89.74609375
0.1,455.0341194808601,89.74609375
0.1,455.5298683470393,89.94140625
0.1,456.02561721321854,89.94140625
0.1,456.52136607939775,90.13671875
0.1,457.01711494557696,90.13671875
0.1,457.5128638117562,90.33203125
0.1,458.0086126779354,90.33203125
0.1,458.5043615441146,90.33203125
0.1,459.0001104102938,90.52734375
0.1,459.495859276473,90.52734375
0.1,459.99160814265224,90.72265625
0.1,460.48735700883145,90.72265625
0.1,460.98310587501066,90.91796875
0.1,461.4788547411899,90.91796875
0.1,461.9746036073691,91.11328125
0.1,462.4703524735483,91.11328125
0.1,462.9661013397275,91.11328125
0.1,463.4618502059067,91.30859375
0.1,463.95759907208594,91.30859375
0.1,464.45334793826515,91.50390625
0.1,464.94909680444437,91.50390625
0.1,465.4448456706236,91.69921875
0.1,465.9405945368028,91.69921875
0.1,466.436343402982,91.89453125
0.1,466.9320922691612,91.89453125
0.1,467.42784113534043,91.89453125
0.1,467.92359000151964,92.08984375
0.1,468.41933886769885,92.08984375
0.1,468.91508773387807,92.28515625
0.1,469.4108366000573,92.28515625
0.1,469.9065854662365,92.48046875
0.1,470.4023343324157,92.48046875
0.1,470.8980831985949,92.67578125
0.1,471.39383206477413,92.67578125
0.1,471.88958093095334,92.67578125
0.1,472.38532979713256,92.87109375
0.1,472.88107866331177,92.87109375
0.1,473.376827529491,93.06640625
0.1,473.8725763956702,93.06640625
0.1,474.3683252618494,93.26171875
0.1,474.8640741280286,93.26171875
0.1,475.35982299420783,93.45703125
0.1,475.85557186038704,93.45703125
0.1,476.35132072656626,93.45703125
0.1,476.84706959274547,93.65234375
0.1,477.3428184589247,93.65234375
0.1,477.8385673251039,93.84765625
0.1,478.3343161912831,93.84765625
0.1,478.8300650574623,94.04296875
0.1,479.32581392364153,94.04296875
0.1,479.82156278982075,94.04296875
0.1,480.31731165599996,94.23828125
0.1,480.81306052217917,94.23828125
0.1,481.3088093883584,94.43359375
0.1,481.8045582545376,94.43359375
0.1,482.3003071207168,94.62890625
0.1,482.796055986896,94.62890625
0.1,483.29180485307523,94.82421875
0.1,483.78755371925445,94.82421875
0.1,484.28330258543366,94.82421875
0.1,484.7790514516129,95.01953125
0.1,485.2748003177921,95.01953125
0.1,485.7705491839713,95.21484375
0.1,486.2662980501505,95.21484375
0.1,486.7620469163297,95.41015625
0.1,487.25779578250894,95.41015625
0.1,487.75354464868815,95.60546875
0.1,488.24929351486736,95.60546875
0.1,488.7450423810466,95.60546875
0.1,489.2407912472258,95.80078125
0.1,489.736540113405,95.80078125
0.1,490.2322889795842,95.99609375
0.1,490.7280378457634,95.99609375
0.1,491.22378671194264,96.19140625
0.1,491.71953557812185,96.19140625
0.1,492.21528444430106,96.38671875
0.1,492.7110333104803,96.38671875
0.1,493.2067821766595,96.38671875
0.1,493.7025310428387,96.58203125
0.1,494.1982799090179,96.58203125
0.1,494.6940287751971,96.77734375
0.1,495.18977764137634,96.77734375
